,path,file_id,sequence_id,phrase
1292,./dataset/train_landmark_files/VSL50.parquet,VSL50,tuchoi_pg_2,từ chối
380,./dataset/train_landmark_files/VSL50.parquet,VSL50,cokhong_gg_4,có không
819,./dataset/train_landmark_files/VSL50.parquet,VSL50,khodai_gx_4,khờ dại
1521,./dataset/train_landmark_files/VSL50.parquet,VSL50,depkhong(nguoi)_tg_4,đẹp không(người)
638,./dataset/train_landmark_files/VSL50.parquet,VSL50,khongco_pg_4,không có
696,./dataset/train_landmark_files/VSL50.parquet,VSL50,khongmuon_gx_5,không muốn
201,./dataset/train_landmark_files/VSL50.parquet,VSL50,boiroi_pg_5,bối rồi
1061,./dataset/train_landmark_files/VSL50.parquet,VSL50,nenkhong_gg_2,nên không
1067,./dataset/train_landmark_files/VSL50.parquet,VSL50,nenkhong_gx_3,nên không
301,./dataset/train_landmark_files/VSL50.parquet,VSL50,congai_px_5,con gái
661,./dataset/train_landmark_files/VSL50.parquet,VSL50,khongcan_gx_1,không cần
1381,./dataset/train_landmark_files/VSL50.parquet,VSL50,van_gx_3,vẫn
1060,./dataset/train_landmark_files/VSL50.parquet,VSL50,nenkhong_gg_1,nên không
153,./dataset/train_landmark_files/VSL50.parquet,VSL50,bantrai_tx_4,bạn trai
245,./dataset/train_landmark_files/VSL50.parquet,VSL50,bucminh_tx_3,bực mình
464,./dataset/train_landmark_files/VSL50.parquet,VSL50,dunglai_tx_1,dừng lại
425,./dataset/train_landmark_files/VSL50.parquet,VSL50,cankhong_px_3,cần không
912,./dataset/train_landmark_files/VSL50.parquet,VSL50,mayman_gx_4,may mắn
1448,./dataset/train_landmark_files/VSL50.parquet,VSL50,dungkhong_pg_3,đúng không
1430,./dataset/train_landmark_files/VSL50.parquet,VSL50,ongba_tx_1,ông bà
390,./dataset/train_landmark_files/VSL50.parquet,VSL50,cokhong_pg_4,có không
356,./dataset/train_landmark_files/VSL50.parquet,VSL50,conban_pg_1,còn bạn
1209,./dataset/train_landmark_files/VSL50.parquet,VSL50,thitham_tg_5,thì thầm
783,./dataset/train_landmark_files/VSL50.parquet,VSL50,khanang_gg_4,khả năng
119,./dataset/train_landmark_files/VSL50.parquet,VSL50,bangai_tx_1,bạn gái
358,./dataset/train_landmark_files/VSL50.parquet,VSL50,conban_pg_3,còn bạn
791,./dataset/train_landmark_files/VSL50.parquet,VSL50,khanang_pg_2,khả năng
126,./dataset/train_landmark_files/VSL50.parquet,VSL50,bantrai_gg_2,bạn trai
1368,./dataset/train_landmark_files/VSL50.parquet,VSL50,voduyen_tx_1,vô duyên
1436,./dataset/train_landmark_files/VSL50.parquet,VSL50,dungkhong_gg_1,đúng không
1096,./dataset/train_landmark_files/VSL50.parquet,VSL50,nongtinh_gx_1,nóng tính
1357,./dataset/train_landmark_files/VSL50.parquet,VSL50,voduyen_pg_5,vô duyên
362,./dataset/train_landmark_files/VSL50.parquet,VSL50,conban_px_2,còn bạn
304,./dataset/train_landmark_files/VSL50.parquet,VSL50,congai_tg_3,con gái
273,./dataset/train_landmark_files/VSL50.parquet,VSL50,chame_tg_5,cha mẹ
334,./dataset/train_landmark_files/VSL50.parquet,VSL50,contrai_px_4,con trai
1412,./dataset/train_landmark_files/VSL50.parquet,VSL50,ongba_gx_3,ông bà
863,./dataset/train_landmark_files/VSL50.parquet,VSL50,ketban_tg_2,kết bạn
1222,./dataset/train_landmark_files/VSL50.parquet,VSL50,thoiquen_gx_2,thói quen
1013,./dataset/train_landmark_files/VSL50.parquet,VSL50,mytom_gx_2,mỳ tôm
641,./dataset/train_landmark_files/VSL50.parquet,VSL50,khongco_px_2,không có
717,./dataset/train_landmark_files/VSL50.parquet,VSL50,không_muốn-miền_nam,không muốn
1138,./dataset/train_landmark_files/VSL50.parquet,VSL50,naunuong_px_2,nấu nướng
1125,./dataset/train_landmark_files/VSL50.parquet,VSL50,naunuong_gg_4,nấu nướng
489,./dataset/train_landmark_files/VSL50.parquet,VSL50,hangngay_px_5,hàng ngày
866,./dataset/train_landmark_files/VSL50.parquet,VSL50,ketban_tg_5,kết bạn
1047,./dataset/train_landmark_files/VSL50.parquet,VSL50,nhavesinh_px_3,nhà vệ sinh
1190,./dataset/train_landmark_files/VSL50.parquet,VSL50,thitham_gx_2,thì thầm
945,./dataset/train_landmark_files/VSL50.parquet,VSL50,muonkhong_gx_5,muốn không
222,./dataset/train_landmark_files/VSL50.parquet,VSL50,bucminh_gg_5,bực mình
172,./dataset/train_landmark_files/VSL50.parquet,VSL50,bome_px_2,bố mẹ
43,./dataset/train_landmark_files/VSL50.parquet,VSL50,buontham_pg_2,buồn thảm
1127,./dataset/train_landmark_files/VSL50.parquet,VSL50,naunuong_gx_1,nấu nướng
1547,./dataset/train_landmark_files/VSL50.parquet,VSL50,diachi_px_4,địa chỉ
85,./dataset/train_landmark_files/VSL50.parquet,VSL50,ban_tg_3,bạn
1487,./dataset/train_landmark_files/VSL50.parquet,VSL50,depkhong_tg_1,đẹp không
785,./dataset/train_landmark_files/VSL50.parquet,VSL50,khanang_gx_1,khả năng
959,./dataset/train_landmark_files/VSL50.parquet,VSL50,muonkhong_tg_4,muốn không
59,./dataset/train_landmark_files/VSL50.parquet,VSL50,buontham_tx_3,buồn thảm
11,./dataset/train_landmark_files/VSL50.parquet,VSL50,bame_pg_2,ba mẹ
573,./dataset/train_landmark_files/VSL50.parquet,VSL50,hua_pg_1,hứa
145,./dataset/train_landmark_files/VSL50.parquet,VSL50,bantrai_tg_1,bạn trai
149,./dataset/train_landmark_files/VSL50.parquet,VSL50,bantrai_tg_5,bạn trai
934,./dataset/train_landmark_files/VSL50.parquet,VSL50,may_mắn,may mắn
291,./dataset/train_landmark_files/VSL50.parquet,VSL50,congai_pg_2,con gái
487,./dataset/train_landmark_files/VSL50.parquet,VSL50,hangngay_px_3,hàng ngày
1131,./dataset/train_landmark_files/VSL50.parquet,VSL50,naunuong_gx_5,nấu nướng
1350,./dataset/train_landmark_files/VSL50.parquet,VSL50,voduyen_gx_3,vô duyên
657,./dataset/train_landmark_files/VSL50.parquet,VSL50,khongcan_gg_2,không cần
1172,./dataset/train_landmark_files/VSL50.parquet,VSL50,phaikhong_px_5,phải không
419,./dataset/train_landmark_files/VSL50.parquet,VSL50,cankhong_pg_2,cần không
354,./dataset/train_landmark_files/VSL50.parquet,VSL50,conban_gx_4,còn bạn
731,./dataset/train_landmark_files/VSL50.parquet,VSL50,khongnen_pg_4,không nên
44,./dataset/train_landmark_files/VSL50.parquet,VSL50,buontham_pg_3(1),buồn thảm
432,./dataset/train_landmark_files/VSL50.parquet,VSL50,cankhong_tg_5,cần không
1024,./dataset/train_landmark_files/VSL50.parquet,VSL50,mytom_tg_5,mỳ tôm
99,./dataset/train_landmark_files/VSL50.parquet,VSL50,bangai_gx_1,bạn gái
713,./dataset/train_landmark_files/VSL50.parquet,VSL50,khongmuon_tx_2,không muốn
517,./dataset/train_landmark_files/VSL50.parquet,VSL50,hapdan_px_2,hấp dẫn
1,./dataset/train_landmark_files/VSL50.parquet,VSL50,bame_gg_2,ba mẹ
241,./dataset/train_landmark_files/VSL50.parquet,VSL50,bucminh_tg_4,bực mình
176,./dataset/train_landmark_files/VSL50.parquet,VSL50,bome_tg_1,bố mẹ
733,./dataset/train_landmark_files/VSL50.parquet,VSL50,khongnen_px_1,không nên
548,./dataset/train_landmark_files/VSL50.parquet,VSL50,hen_px_2,hẹn
1124,./dataset/train_landmark_files/VSL50.parquet,VSL50,naunuong_gg_3,nấu nướng
889,./dataset/train_landmark_files/VSL50.parquet,VSL50,lau_px_2,lâu
350,./dataset/train_landmark_files/VSL50.parquet,VSL50,conban_gg_5,còn bạn
376,./dataset/train_landmark_files/VSL50.parquet,VSL50,còn_bạn,còn bạn
136,./dataset/train_landmark_files/VSL50.parquet,VSL50,bantrai_pg_2,bạn trai
905,./dataset/train_landmark_files/VSL50.parquet,VSL50,mayman_gg_2,may mắn
279,./dataset/train_landmark_files/VSL50.parquet,VSL50,cha_me,cha mẹ
238,./dataset/train_landmark_files/VSL50.parquet,VSL50,bucminh_tg_1,bực mình
618,./dataset/train_landmark_files/VSL50.parquet,VSL50,khongcho_tg_5,không cho
787,./dataset/train_landmark_files/VSL50.parquet,VSL50,khanang_gx_3,khả năng
428,./dataset/train_landmark_files/VSL50.parquet,VSL50,cankhong_tg_1,cần không
205,./dataset/train_landmark_files/VSL50.parquet,VSL50,boiroi_px_4,bối rồi
602,./dataset/train_landmark_files/VSL50.parquet,VSL50,khongcho_gx_4,không cho
190,./dataset/train_landmark_files/VSL50.parquet,VSL50,boiroi_gg_4,bối rồi
1271,./dataset/train_landmark_files/VSL50.parquet,VSL50,thuongxuyen_tg_3,thường xuyên
1241,./dataset/train_landmark_files/VSL50.parquet,VSL50,thoiquen_tg_5,thói quen
1508,./dataset/train_landmark_files/VSL50.parquet,VSL50,depkhong(nguoi)_pg_1,đẹp không(người)
372,./dataset/train_landmark_files/VSL50.parquet,VSL50,conban_tx_2,còn bạn
213,./dataset/train_landmark_files/VSL50.parquet,VSL50,boiroi_tx_2,bối rồi
811,./dataset/train_landmark_files/VSL50.parquet,VSL50,khodai_gg_1,khờ dại
1248,./dataset/train_landmark_files/VSL50.parquet,VSL50,thói_quen-miền_nam,thói quen
1450,./dataset/train_landmark_files/VSL50.parquet,VSL50,dungkhong_pg_5,đúng không
1346,./dataset/train_landmark_files/VSL50.parquet,VSL50,voduyen_gg_4,vô duyên
728,./dataset/train_landmark_files/VSL50.parquet,VSL50,khongnen_pg_1,không nên
166,./dataset/train_landmark_files/VSL50.parquet,VSL50,bome_pg_1,bố mẹ
702,./dataset/train_landmark_files/VSL50.parquet,VSL50,khongmuon_px_1,không muốn
1082,./dataset/train_landmark_files/VSL50.parquet,VSL50,nenkhong_tg_3,nên không
361,./dataset/train_landmark_files/VSL50.parquet,VSL50,conban_px_1,còn bạn
802,./dataset/train_landmark_files/VSL50.parquet,VSL50,khanang_tg_3,khả năng
1227,./dataset/train_landmark_files/VSL50.parquet,VSL50,thoiquen_pg_2,thói quen
938,./dataset/train_landmark_files/VSL50.parquet,VSL50,muonkhong_gg_3,muốn không
1210,./dataset/train_landmark_files/VSL50.parquet,VSL50,thitham_tx_1,thì thầm
226,./dataset/train_landmark_files/VSL50.parquet,VSL50,bucminh_gx_4,bực mình
1317,./dataset/train_landmark_files/VSL50.parquet,VSL50,tugiac_gx_1,tự giác
164,./dataset/train_landmark_files/VSL50.parquet,VSL50,bome_gx_4,bố mẹ
1101,./dataset/train_landmark_files/VSL50.parquet,VSL50,nongtinh_pg_1,nóng tính
106,./dataset/train_landmark_files/VSL50.parquet,VSL50,bangai_pg_3,bạn gái
894,./dataset/train_landmark_files/VSL50.parquet,VSL50,lau_tg_2,lâu
328,./dataset/train_landmark_files/VSL50.parquet,VSL50,contrai_pg_4,con trai
1492,./dataset/train_landmark_files/VSL50.parquet,VSL50,depkhong_tx_1,đẹp không
365,./dataset/train_landmark_files/VSL50.parquet,VSL50,conban_px_5,còn bạn
495,./dataset/train_landmark_files/VSL50.parquet,VSL50,hangngay_tx_1,hàng ngày
488,./dataset/train_landmark_files/VSL50.parquet,VSL50,hangngay_px_4,hàng ngày
191,./dataset/train_landmark_files/VSL50.parquet,VSL50,boiroi_gg_5,bối rồi
981,./dataset/train_landmark_files/VSL50.parquet,VSL50,me_pg_5,mẹ
916,./dataset/train_landmark_files/VSL50.parquet,VSL50,mayman_pg_3,may mắn
1285,./dataset/train_landmark_files/VSL50.parquet,VSL50,tuchoi_gg_5,từ chối
830,./dataset/train_landmark_files/VSL50.parquet,VSL50,khodai_px_5,khờ dại
276,./dataset/train_landmark_files/VSL50.parquet,VSL50,chame_tx_3,cha mẹ
118,./dataset/train_landmark_files/VSL50.parquet,VSL50,bangai_tg_5,bạn gái
373,./dataset/train_landmark_files/VSL50.parquet,VSL50,conban_tx_3,còn bạn
614,./dataset/train_landmark_files/VSL50.parquet,VSL50,khongcho_tg_1,không cho
797,./dataset/train_landmark_files/VSL50.parquet,VSL50,khanang_px_3,khả năng
248,./dataset/train_landmark_files/VSL50.parquet,VSL50,bực_mình,bực mình
601,./dataset/train_landmark_files/VSL50.parquet,VSL50,khongcho_gx_3,không cho
669,./dataset/train_landmark_files/VSL50.parquet,VSL50,khongcan_pg_4,không cần
1230,./dataset/train_landmark_files/VSL50.parquet,VSL50,thoiquen_pg_4,thói quen
1514,./dataset/train_landmark_files/VSL50.parquet,VSL50,depkhong(nguoi)_px_2,đẹp không(người)
453,./dataset/train_landmark_files/VSL50.parquet,VSL50,dunglai_pg_5,dừng lại
324,./dataset/train_landmark_files/VSL50.parquet,VSL50,contrai_pg_1,con trai
1109,./dataset/train_landmark_files/VSL50.parquet,VSL50,nongtinh_px_4,nóng tính
490,./dataset/train_landmark_files/VSL50.parquet,VSL50,hangngay_tg_1,hàng ngày
1146,./dataset/train_landmark_files/VSL50.parquet,VSL50,naunuong_tg_5,nấu nướng
1441,./dataset/train_landmark_files/VSL50.parquet,VSL50,dungkhong_gx_1,đúng không
